country,name,full_name,isin,currency,symbol,Type,Avg_Volume,Recommendation
brazil,Boeing Co BDR,Boeing Co BDR,BRBOEIBDR003,BRL,BOEI34,BDR,39.0,none
brazil,Cedro Cachoeira,Companhia de Fiacao e Tecidos Cedro Cachoeira,BRCEDOACNOR8,BRL,CEDO3,ON,37.0,none
brazil,Accenture PLC BDR,Accenture PLC,BRACNBBDR006,BRL,ACNB34,BDR,31.0,none
brazil,DuPont Nemours,DuPont de Nemours Inc,BRDDNBBDR008,BRL,DDNB34,BDR,31.0,none
brazil,Lockheed Martin Corp BDR,Lockheed Martin Corp BDR,BRLMTBBDR009,BRL,LMTB34,BDR,30.0,none
brazil,FII P VARGAS,FII P VARGAS,BRPRSVCTF008,BRL,PRSV11,FII/Unit,28.0,none
brazil,Alfa Holdings Pref A,Alfa Holdings SA Pref A,BRRPADACNPA4,BRL,RPAD5,PNA,28.0,none
brazil,WLM Industria e Comercio,WLM Industria e Comercio SA,BRWLMMACNOR6,BRL,WLMM3,ON,28.0,none
brazil,Multi Shoppings,Multi Shoppings,BRSHOPCTF004,BRL,SHOP11,FII/Unit,28.0,none
brazil,Sondotecnica Pref A,Sondotecnica Engenharia de Solos SA Pref A,BRSONDACNPA8,BRL,SOND5,PNA,26.0,none
brazil,FII Torre Almirante,Fundo de Investimento Imobiliario FII Torre Almirante,BRALMICTF003,BRL,ALMI11,FII/Unit,25.0,none
brazil,Sondotecnica Pref B,Sondotecnica Engenharia de Solos SA Pref B,BRSONDACNPB6,BRL,SOND6,PNB,23.0,none
brazil,BANRISUL PNA,BANRISUL PNA N1,BRBRSRACNPA6,BRL,BRSR5,PNA,18.0,none
brazil,Hercules Pref,Hercules SA Fabrica De Talheres,BRHETAACNPR9,BRL,HETA4,PN,17.0,none
brazil,Boston Properties DRC,Boston Properties Inc DRC,BRBOXPBDR008,BRL,BOXP34,BDR,15.0,none
brazil,Biogen DRC,Biogen Inc,BRBIIBBDR001,BRL,BIIB34,BDR,13.0,none
brazil,Valero Energy DRC,Valero Energy Corp DRC,BRVLOEBDR005,BRL,VLOE34,BDR,12.0,none
brazil,Travelers Companies DRC,Travelers Companies Inc DRC,BRTRVCBDR005,BRL,TRVC34,BDR,11.0,none
brazil,Medtronic DRC,Medtronic PLC DRC,BRMDTCBDR004,BRL,MDTC34,BDR,10.0,none
brazil,Companhia Melhoramentos,Companhia Melhoramentos de Sao Paulo,BRMSPAACNOR0,BRL,MSPA3,ON,10.0,none
brazil,Delta Air Lines,Delta Air Lines Inc,BRDEAIBDR008,BRL,DEAI34,BDR,10.0,none
brazil,Halliburton Co BDR,Halliburton Co BDR,BRHALIBDR004,BRL,HALI34,BDR,8.0,none
brazil,FII Panamby,FII Panamby,BRPABYCTF012,BRL,PABY11,FII/Unit,8.0,none
brazil,Coelba Pref,Companhia de Eletricidade do Estado da Bahia Coelba Pref,BRCEEBACNPA6,BRL,CEEB5,PNA,7.0,none
brazil,Kimberly Clark Corp BDR,Kimberly Clark Corp,BRKMBBBDR009,BRL,KMBB34,BDR,7.0,none
brazil,Duke Energy,Duke Energy Corp,BRDUKBBDR008,BRL,DUKB34,BDR,7.0,none
brazil,FedEx Corp BDR,FedEx Corp BDR,BRFDXBBDR002,BRL,FDXB34,BDR,6.0,none
brazil,Mercantil de Investimentos,Banco Mercantil de Investimentos SA,BRBMINACNOR4,BRL,BMIN3,ON,4.0,none
brazil,AIG BDR,American International Group BDR,BRAIGBBDR007,BRL,AIGB34,BDR,2.0,none
brazil,Cognizant Tech DRC,Cognizant Technology Solutions Corp DRC,BRCTSHBDR002,BRL,CTSH34,BDR,2.0,none
brazil,Fomento Economico Mexicano DRC,Fomento Economico Mexicano SAB de CV DRC,BRFMXBBDR003,BRL,FMXB34,BDR,2.0,none
brazil,Best Buy,Best Buy Co Inc,BRBBYYBDR005,BRL,BBYY34,BDR,2.0,none
brazil,STARX FII,STARX FII,BRSTRXCTF006,BRL,STRX11,FII/Unit,1.0,none
brazil,Rb Cap,Rb Cap Desenvolvimento Res Iii Fii,BRRSPDCTF006,BRL,RSPD11,FII/Unit,1.0,none
brazil,Pedra Negra Renda Imobiliária,Pedra Negra Renda Imobiliária,BRFPNGCTF005,BRL,FPNG11,FII/Unit,1.0,none
brazil,USIMINAS PNB,Usinas Siderurgicas de Minas Gerais SA Usiminas Pref,BRUSIMACNPB4,BRL,USIM6,PNB,1.0,none
brazil,Celgpar,Companhia Celg de Participacoes Celgpar,BRGPARACNOR4,BRL,GPAR3,ON,1.0,none
brazil,Cemepe Investimentos,Cemepe Investimentos SA,BRMAPTACNOR8,BRL,MAPT3,ON,1.0,none
brazil,General Dynamics Corp BDR,General Dynamics Corp BDR,BRGDBRBDR002,BRL,GDBR34,BDR,1.0,none
brazil,Metlife Inc BDR,Metlife Inc,BRMETBBDR004,BRL,METB34,BDR,1.0,none
brazil,Josapar Joaquim Oliveira Pref,Josapar Joaquim Oliveira SA Participacoes Pref,BRJOPAACNPR2,BRL,JOPA4,PN,0.0,none
brazil,FIP Infra-Estr BB Votorantim Ener Sustentavel II A,FIP Infra-Estr BB Votorantim Ener Sustentavel II A,BRESUDCTF004,BRL,ESUD11,FII/Unit,0.0,none
brazil,COTEMINAS PN,COTEMINAS PN,BRCTNMACNPR6,BRL,CTNM4,PN,0.0,none
brazil,Polo Shopping Indaiatuba,Polo Shopping Indaiatuba,BRVPSICTF007,BRL,VPSI11,FII/Unit,0.0,none
brazil,Vereda,Vereda,BRVERECTF002,BRL,VERE11,FII/Unit,0.0,none
brazil,Transinc,Transinc,BRTSNCCTF009,BRL,TSNC11,FII/Unit,0.0,none
brazil,Honeywell DRC,Honeywell International Inc DRC,BRHONBBDR006,BRL,HONB34,BDR,0.0,none
brazil,Brasil Varejo,Brasil Varejo,BRBVARCTF006,BRL,BVAR11,FII/Unit,0.0,none
brazil,Socopa Fundo de Investimento Imobiliário,Socopa Fundo de Investimento Imobiliário,BRREITCTF007,BRL,REIT11,FII/Unit,0.0,none
brazil,Fdo Inv Setorial FL E Ref Fiset FL Ref,Fdo Inv Setorial FL E Ref Fiset FL Ref,BRFSRFCTF010,BRL,FSRF11,FII/Unit,0.0,none
brazil,FII BB R PAP,FII BB R PAP,BRRNDPCTF007,BRL,RNDP11,FII/Unit,0.0,none
brazil,COTEMINAS,Companhia de Tecidos Norte de Minas COTEMINAS,BRCTNMACNOR9,BRL,CTNM3,ON,0.0,none
brazil,Mercantil Brasil Financeira,Mercantil do Brasil Financeira SA Credito Financiamento e Investimentos,BRMERCACNPR9,BRL,MERC4,PN,0.0,none
brazil,Fdo Inv Imob Rio Bravo Renda Educacional,Fdo Inv Imob Rio Bravo Renda Educacional,BRRBEDCTF006,BRL,RBED11,FII/Unit,0.0,none
brazil,TEKA PN,Teka Tecelagem Kuehnrich SA,BRTEKAACNPR3,BRL,TEKA4,PN,0.0,none
brazil,SPRINGS ON,Springs Global Participacoes SA,BRSGPSACNOR4,BRL,SGPS3,ON,0.0,none
brazil,Fundo de Investimento da Amazonia,Fundo de Investimento da Amazonia,BRFNAMCTF013,BRL,FNAM11,FII/Unit,0.0,none
brazil,Aliansce Sonae,Aliansce Sonae Shopping Centers SA,BRALSOACNOR5,BRL,ALSO3,ON,,
brazil,Advanced Digital Health,Advanced Digital Health Medicina Preventiva SA,BRADHMACNOR9,BRL,ADHM3,ON,,
brazil,AREZZO CO ON,Arezzo Industria e Comercio SA,BRARZZACNOR3,BRL,ARZZ3,ON,,
brazil,BR BROKERS ON,Brasil Brokers Participacoes SA,BRBBRKACNOR4,BRL,BBRK3,ON,,
brazil,BR PHARMA ON,Brasil Pharma SA,BRBPHAACNOR6,BRL,BPHA3,ON,,
brazil,BR Insurance Corretora,BR Insurance Corretora de Seguros SA,BRAPERACNOR9,BRL,APER3,ON,,
brazil,BR MALLS PAR ON,BR Malls Participacoes SA,BRBRMLACNOR9,BRL,BRML3,ON,,
brazil,BR PROPERT ON,BR Properties SA,BRBRPRACNOR9,BRL,BRPR3,ON,,
brazil,B2W DIGITAL ON,B2W Cia Digital,BRBTOWACNOR8,BRL,BTOW3,ON,,
brazil,CAMBUCI PN,Cambuci SA,BRCAMBACNPR1,BRL,CAMB4,PN,,
brazil,CSU CARDSYST ON,CSU Cardsystem SA,BRCARDACNOR9,BRL,CARD3,ON,,
brazil,CYRE COM-CCP ON,Cyrela Commercial Properties SA,BRCCPRACNOR9,BRL,CCPR3,ON,,
brazil,CCR SA ON,CCR SA,BRCCROACNOR2,BRL,CCRO3,ON,,
brazil,CESP PNB,Cia Energetica de Sao Paulo,BRCESPACNPB4,BRL,CESP6,PNB,,
brazil,CIELO ON,Cielo SA,BRCIELACNOR3,BRL,CIEL3,ON,,
brazil,CR2 ON,CR2 Empreendimentos Imobiliarios SA,BRCRDEACNOR1,BRL,CRDE3,ON,,
brazil,Contax Participacoes,Contax Participacoes SA,BRLIQOACNOR2,BRL,LIQO3,ON,,
brazil,DURATEX ON,Duratex SA,BRDTEXACNOR3,BRL,DTEX3,ON,,
brazil,CEEE-GT ON,CEEE-GT ON N1,BREEELACNOR8,BRL,EEEL3,ON,,
brazil,ELEKEIROZ PN,Elekeiroz SA,BRELEKACNPR2,BRL,ELEK4,PN,,
brazil,ENERGIAS BR ON,EDP - Energias do Brasil SA,BRENBRACNOR2,BRL,ENBR3,ON,,
brazil,AES TIETE E ON N2,Aes Tiete Energia SA,BRTIETACNOR0,BRL,TIET3,ON,,
brazil,AES TIETE E PN N2,Aes Tiete Energia SA,BRTIETACNPR7,BRL,TIET4,PN,,
brazil,GOL PN N2,Gol Linhas Aereas Inteligentes SA Pref,BRGOLLACNPR4,BRL,GOLL4,PN,,
brazil,CIA HERING ON,Cia Hering,BRHGTXACNOR9,BRL,HGTX3,ON,,
brazil,IDEIASNET ON,IdeiasNet SA,BRIDNTACNOR5,BRL,IDNT3,ON,,
brazil,INDUSVAL PN,Banco Indusval SA,BRIDVLACNPR2,BRL,IDVL4,PN,,
brazil,IGUATEMI ON,IGUATEMI ON NM,BRIGTAACNOR5,BRL,IGTA3,ON,,
brazil,JBS ON,JBS SA,BRJBSSACNOR8,BRL,JBSS3,ON,,
brazil,LOJAS AMERIC ON,Lojas Americanas SA,BRLAMEACNOR9,BRL,LAME3,ON,,
brazil,LOJAS AMERIC PN,Lojas Americanas SA,BRLAMEACNPR6,BRL,LAME4,PN,,
brazil,LE LIS BLANC ON,LE LIS BLANC ON NM,BRLLISACNOR4,BRL,LLIS3,ON,,
brazil,MMX MINER ON,MMX Mineracao e Metalicos SA,BRMMXMACNOR2,BRL,MMXM3,ON,,
brazil,METAL IGUACU PN,Metalgrafica Iguacu SA,BRMTIGACNPR7,BRL,MTIG4,PN,,
brazil,P.ACUCAR-CBD PN,Companhia Brasileira deDistribuicao,BRPCARACNPR0,BRL,PCAR4,PN,,
brazil,Enauta ON,Enauta Participacoes SA,BRENATACNOR0,BRL,ENAT3,ON,,
brazil,Pomifrutas,Pomifrutas SA,BRFRTAACNOR8,BRL,FRTA3,ON,,
brazil,SARAIVA LIVR PN,Saraiva SA Livreiros Editores,BRSLEDACNPR7,BRL,SLED4,PN,,
brazil,SUL AMERICA UNT,Sul America SA,BRSULACDAM12,BRL,SULA11,FII/Unit,,
brazil,TIM PART S/A ON,Tim Participacoes SA,BRTIMPACNOR1,BRL,TIMP3,ON,,
brazil,TRAN PAULIST PN,CTEEP Cia de Transmissao de Energia,BRTRPLACNPR1,BRL,TRPL4,PN,,
brazil,TARPON INV ON,Tarpon Investimentos SA,BRTRPNACNOR0,BRL,TRPN3,ON,,
brazil,TERRA SANTA ON,Terra Santa Agro SA,BRTESAACNOR9,BRL,TESA3,ON,,
brazil,TELEF BRASIL PN,Telefonica Brasil SA,BRVIVTACNPR7,BRL,VIVT4,PN,,
brazil,CESP PNA,Cia Energetica de Sao Paulo,BRCESPACNPA6,BRL,CESP5,PNA,,
brazil,ELETROPAULO ON,ELETROPAULO ON N2,BRELPLACNOR9,BRL,ELPL3,ON,,
brazil,CCX CARVAO ON,CCX Carvao da Colombia SA,BRCCXCACNOR5,BRL,CCXC3,ON,,
brazil,CESP ON,Cia Energetica de Sao Paulo,BRCESPACNOR3,BRL,CESP3,ON,,
brazil,LOCAMERICA ON NM,Cia de Locacao das Americas,BRLCAMACNOR3,BRL,LCAM3,ON,,
brazil,Biosev ON,Biosev ON,BRBSEVACNOR3,BRL,BSEV3,ON,,
brazil,CPFL RENOVAVON NM,Cpfl Renovav ON,BRCPREACNOR5,BRL,CPRE3,ON,,
brazil,LINX ON NM,Linx ON,BRLINXACNOR0,BRL,LINX3,ON,,
brazil,Smiles Fidelidade,Smiles Fidelidade SA,BRSMLSACNOR1,BRL,SMLS3,ON,,
brazil,Senior Solution,Senior Solution SA,BRSQIAACNOR6,BRL,SQIA3,ON,,
brazil,Mercantil do Brasil,Mercantil do Brasil,BRMBRFCTF004,BRL,MBRF11,FII/Unit,,
brazil,Tecnosolo Engenharia SA ON,Tecnosolo Engenharia SA ON,BRTCNOACNOR5,BRL,TCNO3,ON,,
brazil,FII BB PRGII,FII BB PRGII,BRBBPOCTF003,BRL,BBPO11,FII/Unit,,
brazil,FII C JARDIM,FII C JARDIM,BRBBVJCTF001,BRL,BBVJ11,FII/Unit,,
brazil,FII GWI RI,FII GWI RI,BRHMOCCTF005,BRL,HMOC11,FII/Unit,,
brazil,FII THE ONE,FII THE ONE,BRONEFCTF003,BRL,ONEF11,FII/Unit,,
brazil,FII JHSF FBV,FII JHSF FBV,BRRBBVCTF004,BRL,RBBV11,FII/Unit,,
brazil,FII RIOBRCIB,FII RIOBRCIB,BRRBCBCTF004,BRL,RBCB11,FII/Unit,,
brazil,FII RB GSB I,FII RB GSB I,BRRBGSCTF009,BRL,RBGS11,FII/Unit,,
brazil,FII RIOBCRI2,FII RIOBCRI2,BRRBVOCTF007,BRL,RBVO11,FII/Unit,,
brazil,FII RD ESCRI,FII RD ESCRI,BRRDESCTF000,BRL,RDES11,FII/Unit,,
brazil,FII SANT AGE,FII SANT AGE,BRSAAGCTF007,BRL,SAAG11,FII/Unit,,
brazil,FII SDI LOG,FII SDI LOG,BRSDILCTF004,BRL,SDIL11,FII/Unit,,
brazil,FII TBOFFICE,FII TBOFFICE,BRTBOFCTF006,BRL,TBOF11,FII/Unit,,
brazil,FII TRX LOG,FII TRX LOG,BRTRXLCTF001,BRL,TRXL11,FII/Unit,,
brazil,FII OLIMPIA,FII OLIMPIA,BRVLOLCTF009,BRL,VLOL11,FII/Unit,,
brazil,FII TRXE COR,FII TRXE COR,BRXTEDCTF006,BRL,XTED11,FII/Unit,,
brazil,SOMOS EDU S/A ON,Somos Educacao SA,BRSEDUACNOR1,BRL,SEDU3,ON,,
brazil,Cosan Logistica SA,Cosan Logistica SA,BRRLOGACNOR4,BRL,RLOG3,ON,,
brazil,Tec Toy SA,Tec Toy SA,BRTOYBACNOR4,BRL,TOYB3,ON,,
brazil,FPC Par Corretora De Seguros,FPC Par Corretora De Seguros S/A,BRWIZSACNOR1,BRL,WIZS3,ON,,
brazil,Facebook Inc BDR,Facebook Inc BDR,BRFBOKBDR006,BRL,FBOK34,BDR,,
brazil,Gradiente Electronica SA,Gradiente Electronica SA,BRIGBRACNOR7,BRL,IGBR3,ON,,
brazil,Avon Products Inc BDR,Avon Products Inc BDR,BRAVONBDR009,BRL,AVON34,BDR,,
brazil,Tiffany Co BDR,Tiffany Co BDR,BRTIFFBDR000,BRL,TIFF34,BDR,,
brazil,United Technologies Corp BDR,United Technologies Corp BDR,BRUTECBDR005,BRL,UTEC34,BDR,,
brazil,Atom Participacoes,Atom Participacoes SA em Recuperacao Judicial,BRATOMACNOR1,BRL,ATOM3,ON,,
brazil,AES TIETE E UNT N2,AES Tiete Energia SA,BRTIETCDAM15,BRL,TIET11,FII/Unit,,
brazil,Financeira Alfa,Financeira Alfa SA CFI,BRCRIVACNPR1,BRL,CRIV4,PN,,
brazil,FII Domo,FII Domo,BRDOMCCTF004,BRL,DOMC11,FII/Unit,,
brazil,Ogx Petroleo e Gas,Ogx Petroleo e Gas SA em Recuperacao Judicial,BRDMMOACNOR0,BRL,DMMO3,ON,,
brazil,BancoC Brasil,Banco ABC Brasil SA Pref,BRABCBR15PR9,BRL,ABCB10,10,,
brazil,GAEC Educacao,GAEC Educacao SA,BRANIMTNO008,BRL,ANIM3T,ON,,
brazil,Bahema,Bahema SA,BRBAHIACNOR1,BRL,BAHI3,ON,,
brazil,Banco Alfa,Banco Alfa de Investimento SA,BRBRIVACNOR6,BRL,BRIV3,ON,,
brazil,Banco Alfa Pref,Banco Alfa de Investimento SA Pref,BRBRIVACNPR3,BRL,BRIV4,PN,,
brazil,Battistella Administracao,Battistella Administracao e Participacoes SA,BRBTTLACNOR0,BRL,BTTL3,ON,,
brazil,CELPA,Centrais Eletricas do Para SA CELPA,BRCELPACNOR8,BRL,CELP3,ON,,
brazil,CELPA Pref,Centrais Eletricas do Para SA CELPA Pref,BRCELPACNPA1,BRL,CELP5,PNA,,
brazil,Celpe Pref,Companhia Energetica de Pernambuco Celpe Pref,BRCEPEACNPA6,BRL,CEPE5,PNA,,
brazil,CPFL Renovaveis,CPFL Energias Renovaveis SA,BRCPRETNO007,BRL,CPRE3T,ON,,
brazil,Financeira Alfa ORD,Financeira Alfa SA CFI ORD,BRCRIVACNOR4,BRL,CRIV3,ON,,
brazil,Cosern,Companhia Energetica do Rio Grande do Norte Cosern,BRCSRNACNOR0,BRL,CSRN3,ON,,
brazil,CVC Viagens,CVC Brasil Operadora e Agencia de Viagens SA,BRCVCBTNO003,BRL,CVCB3T,ON,,
brazil,Elekeiroz,Elekeiroz SA,BRELEKACNOR5,BRL,ELEK3,ON,,
brazil,GPC Participacoes,GPC Participacoes SA em Recuperacao Judicial,BRGPCPACNOR4,BRL,GPCP3,ON,,
brazil,BI&P,Banco Indusval SA,BRIDVLACNOR5,BRL,IDVL3,ON,,
brazil,Industrias JBDuarte,Industrias JB Duarte SA,BRJBDUACNOR6,BRL,JBDU3,ON,,
brazil,Industrias JBDuarte Pref,Industrias JB Duarte SA Pref,BRJBDUACNPR3,BRL,JBDU4,PN,,
brazil,Mendes Junior Engenharia,Mendes Junior Engenharia SA,BRMENDACNPA2,BRL,MEND5,PNA,,
brazil,Ogx Petroleo e Gas,Ogx Petroleo e Gas SA em Recuperacao Judicial,BRDMMOTNO002,BRL,DMMO3T,ON,,
brazil,Dimed Pref,Dimed SA Distribuidora De Medicamentos Pref,BRPNVLACNPR6,BRL,PNVL4,PN,,
brazil,Celulose Irani Pref,Celulose Irani SA Pref,BRRANIACNPR2,BRL,RANI4,PN,,
brazil,Ser Educacional,Ser Educacional SA,BRSEERTNO007,BRL,SEER3T,ON,,
brazil,Saraiva,Saraiva SA Livreiros Editores,BRSLEDACNOR0,BRL,SLED3,ON,,
brazil,Smiles Fidelidade,Smiles Fidelidade SA,BRSMLSTNO003,BRL,SMLS3T,ON,,
brazil,Springer,Springer SA,BRSPRIACNOR2,BRL,SPRI3,ON,,
brazil,Tecnosolo Pref,Tecnosolo Engenharia SA,BRTCNOACNPR2,BRL,TCNO4,PN,,
brazil,Tec Toy Pref,Tec Toy SA Pref,BRTOYBACNPR1,BRL,TOYB4,PN,,
brazil,CTEEP,CTEEP Companhia de Transmissao de Energia Eletrica Paulista,BRTRPLACNOR4,BRL,TRPL3,ON,,
brazil,Via Varejo,Via Varejo SA,BRVVARACNOR1,BRL,VVAR3,ON,,
brazil,FII Ancar IC,Fundo De Investimento Imobiliario Ancar IC,BRANCRCTF001,BRL,ANCR11B,FII/Unit,,
brazil,FII Atrium Shopping Santo Andre,Fundo de Investimento Imobiliario Cshg Atrium Shopping Santo Andre,BRATSACTF000,BRL,ATSA11B,FII/Unit,,
brazil,Progressivo,BB Fundo de Investimento Imobiliario Progressivo,BRBBFICTF006,BRL,BBFI11B,FII/Unit,,
brazil,BB Renda Corporativa,BB Renda Corporativa Fundo de Investimento Imobiliario FII,BRBCFFCTF000,BRL,BCFF11,FII/Unit,,
brazil,BM Brascan Lajes Corp,Fundo de Investimento Imobiliario BM Brascan Lajes Corporativas FII,BRBMLCCTF004,BRL,BMLC11B,FII/Unit,,
brazil,MRS Logistica B,MRS Logistica SA Class B,BRMRSAACNPB7,BRL,MRSA6BF,PNB,,
brazil,FII Capitania Securities II,FII Capitania Securities II,BRCPTSCTF004,BRL,CPTS11B,FII/Unit,,
brazil,FII CAIXA CEDAE,FII CAIXA CEDAE,BRCXCECTF004,BRL,CXCE11B,FII/Unit,,
brazil,Multigestao Renda Comercial,Multigestao Renda Comercial Fundo de Investimento Imobiliario FII,BRDRITCTF009,BRL,DRIT11B,FII/Unit,,
brazil,Edificio Ourinvest,Fundo de Investimento Imobiliario Edificio Ourinvest,BREDFOCTF004,BRL,EDFO11B,FII/Unit,,
brazil,CEMAR,Companhia Energetica do Maranhao CEMAR,BRENMAACNOR5,BRL,ENMA3B,ON,,
brazil,FII Edificio Almirante Barroso,Fundo de Investimento Imobiliario FII Edificio Almirante Barroso,BRFAMBCTF018,BRL,FAMB11B,FII/Unit,,
brazil,FII Excellence,Fundo de Investimento Imobiliario Excellence,BRFEXCCTF007,BRL,FEXC11,FII/Unit,,
brazil,RB Capital,RB Capital Holding SA,BRFIIPCTF001,BRL,FIIP11B,FII/Unit,,
brazil,VBI FL 4440 FII,Fundo de Investimento Imobiliario VBI FL 4440 FII,BRFVBICTF004,BRL,FVBI11,FII/Unit,,
brazil,FII BM Jardim Sul,FII BM Jardim Sul,BRJRDMCTF002,BRL,JRDM11,FII/Unit,,
brazil,Fundo Inves,Fundo Inves Imb Sh,BRWPLZCTF004,BRL,WPLZ11B,FII/Unit,,
brazil,Chesapeake Energy,Chesapeake Energy Corp,BRCHKEBDR001,BRL,CHKE34,BDR,,
brazil,J C Penney,J C Penney Company Inc,BRJCPCBDR000,BRL,JCPC34,BDR,,
brazil,Sanchez Energy,Sanchez Energy Corp,BRSANCBDR000,BRL,SANC34,BDR,,
brazil,Sprint DRC,Sprint Corp DRC,BRSPRNBDR006,BRL,SPRN34,BDR,,
brazil,United States Steel,United States Steel Corp,BRUSSXBDR003,BRL,USSX34,BDR,,
brazil,Wilson Sons,Wilson Sons Ltd,BRWSONBDR009,BRL,WSON33,BDR,,
brazil,CSHG GR Louveira FII,CSHG GR Louveira FII,BRGRLVCTF002,BRL,GRLV11,FII/Unit,,
brazil,MMX Mineracao e Metalicos,MMX Mineracao e Metalicos SA,BRMMXMTRV000,BRL,MMXM11,FII/Unit,,
brazil,Ferrovia Centro Atlantica,Ferrovia Centro Atlantica SA,BRVSPTACNOR1,BRL,VSPT3,ON,,
brazil,FIP XP Omega I,FIP XP Omega I,BRXPOMCTF004,BRL,XPOM11,FII/Unit,,
brazil,Marcopolo,Marcopolo SA Pref,BRPOMOR02PR0,EUR,POMO10,10,,
brazil,Instituto Hermes Pardini,Instituto Hermes Pardini SA,BRPARDACNOR1,BRL,PARD3,ON,,
brazil,L Brands DRC,L Brands Inc DRC,BRLBRNBDR001,BRL,LBRN34,BDR,,
brazil,Twitter,Twitter Inc,BRTWTRBDR007,BRL,TWTR34,BDR,,
brazil,Atacadao,Atacadao SA,BRCRFBACNOR2,BRL,CRFB3,ON,,
brazil,Biotoscana Invest,Biotoscana Investments SA,BRGBIOBDR008,BRL,GBIO33,BDR,,
brazil,Omega Geracao,Omega Geracao SA,BROMGEACNOR0,BRL,OMGE3,ON,,
brazil,Petrobras Distribuidora,Petrobras Distribuidora SA,BRBRDTACNOR1,BRL,BRDT3,ON,,
brazil,BK BRASIL OPERACAO,BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES SA,BRBKBRACNOR4,BRL,BKBR3,ON,,
brazil,Celgene DRC,Celgene Corp DRC,BRCLGNBDR002,BRL,CLGN34,BDR,,
brazil,Gafisa,Gafisa SA,BRGFSAD04OR2,BRL,GFSA1,1,,
brazil,Notre Dame,Notre Dame Intermedica Participacoes,BRGNDIACNOR2,BRL,GNDI3,ON,,
brazil,Banco Inter PN,Banco Inter SA Pref,BRBIDIACNPR0,BRL,BIDI4,PN,,
brazil,Jereissati Participacoes,Jereissati Participacoes SA,BRJPSAACNOR6,BRL,JPSA3,ON,,
brazil,CSHG TOP FOFII 2,CSHG TOP FOFII 2 FII,BRFOFTCTF007,BRL,FOFT11,FII/Unit,,
brazil,FII CYRELA THERA CORPORATE,FII CYRELA THERA CORPORATE,BRTHRACTF007,BRL,THRA11,FII/Unit,,
brazil,Banco Inter PN Termo,Banco Inter PN Termo,BRBIDITNP002,BRL,BIDI4T,PN,,
brazil,FII Mogno Fundo De Fundos,FII Mogno Fundo De Fundos,BRMGFFCTF008,BRL,MGFF11,FII/Unit,,
brazil,OURINVESTY CYRELA FII,OURINVESTY CYRELA FII,BROUCYCTF003,BRL,OUCY11,FII/Unit,,
brazil,Taurus Armas Right Series B,Taurus Armas Right Series B,BRTASAN01PR8,BRL,TASA13,13,,
brazil,Taurus Armas Right Series C,Taurus Armas Right Series C,BRTASAN03PR4,BRL,TASA15,15,,
brazil,Taurus Armas Right Series D,Taurus Armas Right Series D,BRTASAN02PR6,BRL,TASA17,17,,
brazil,Dommo Energia,Dommo Energia SA,BRDMMON01OR4,BRL,DMMO11,FII/Unit,,
brazil,Encorpar,Empresa Nacional de Comercio Redito e Participacoes SA Encorpar,BRECPRACNOR5,BRL,ECPR3,ON,,
brazil,Itautec,Itautec SA Grupo Itautec,BRITECACNOR6,BRL,ITEC3,ON,,
brazil,Eletrobras Eletropar,Eletrobras Participacoes SA Eletropar,BRLIPRACNOR7,BRL,LIPR3,ON,,
brazil,Sul America Pref,Sul America SA Pref,BRSULAACNOR2,BRL,SULA3,ON,,
brazil,Alfa Administracao Pref E,Consorcio Alfa de Administracao SA Pref Series E,BRBRGEACNPE1,BRL,BRGE11,FII/Unit,,
brazil,Alfa Administracao Pref F,Consorcio Alfa de Administracao SA Pref Series F,BRBRGEACNPF8,BRL,BRGE12,Subscrição,,
brazil,Alfa Administracao Pref,Consorcio Alfa de Administracao SA Pref,BRBRGEACNPB7,BRL,BRGE6,PNB,,
brazil,Eletricas Para CELPA Pref B,Centrais Eletricas do Para SA CELPA Pref Series B,BRCELPACNPB9,BRL,CELP6,PNB,,
brazil,Eletricas Para CELPA Pref  C,Centrais Eletricas do Para SA CELPA Pref Series C,BRCELPACNPC7,BRL,CELP7,PNC,,
brazil,Correa Ribeiro,Correa Ribeiro SA Comercio e Industria,BRCORRACNPR7,BRL,CORR4,PN,,
brazil,Estadual Geracao Transmissao,Companhia Estadual de Geracao e Transmissao de Energia Eletrica CEEE GT,BREEELACNPR5,BRL,EEEL4,PN,,
brazil,Mendes Junior,Mendes Junior Engenharia SA,BRMENDACNPB0,BRL,MEND6,PNB,,
brazil,Sul America,Sul America SA,BRSULAACNPR9,BRL,SULA4,PN,,
brazil,Minerva,Minerva SA,BRBEEFN02OR8,BRL,BEEF11,FII/Unit,,
brazil,Industrias JB Duarte Right 1,Industrias JB Duarte SA Right 1,BRJBDUD16OR9,BRL,JBDU1,1,,
brazil,Industrias JB Duarte Right 2,Industrias JB Duarte SA Right 2,BRJBDUD16PR6,BRL,JBDU2,2,,
brazil,Log-in Logistica Right,Log-in Logistica Intermodal SA Right,BRLOGNN01OR7,BRL,LOGN12,Subscrição,,
brazil,Iochpe Maxion Right 12,Iochpe Maxion SA Right 12,BRMYPKN02OR9,BRL,MYPK12,Subscrição,,
brazil,Grupo SBF,Grupo SBF,BRCNTOACNOR5,BRL,CNTO3,ON,,
brazil,FII BTG PACTUAL CREDITO IMOBILIARIO,FII BTG PACTUAL CREDITO IMOBILIARIO,BRBTCRCTF006,BRL,BTCR11,FII/Unit,,
