country,name,full_name,isin,currency,symbol,Type,Avg_Volume,Recommendation
brazil,Qualcomm Inc BDR,Qualcomm Inc BDR,BRQCOMBDR007,BRL,QCOM34,BDR,13036.0,none
brazil,FII HABIT II,HABITAT II - FUNDO DE INVESTIMENTO IMOBILIARIO,BRHABTCTF001,BRL,HABT11,FII/Unit,12788.0,none
brazil,Visa Inc BDR,Visa Inc BDR,BRVISABDR000,BRL,VISA34,BDR,12690.0,none
brazil,Fundo Investimento Imobil Merito,Fundo Investimento Imobil Merito,BRMFIICTF008,BRL,MFII11,FII/Unit,12511.0,none
brazil,PepsiCo Inc BDR,PepsiCo Inc BDR,BRPEPBBDR005,BRL,PEPB34,BDR,12061.0,none
brazil,Fuente Internacional de Servicios para Turistas,Fuente Internacional de Servicios para Turistas Ltd,BRFSTUCTF015,BRL,FSTU11,FII/Unit,12000.0,none
brazil,FII Green Towers,FII Green Towers,BRGTWRCTF003,BRL,GTWR11,FII/Unit,11961.0,none
brazil,ENERGISA PN,Energisa SA,BRENGIACNPR7,BRL,ENGI4,PN,11827.0,none
brazil,Transocean,Transocean Inc,BRRIGGBDR000,BRL,RIGG34,BDR,10919.0,none
brazil,CEB,Companhia Energetica de Brasilia CEB,BRCEBRACNOR5,BRL,CEBR3,ON,10846.0,none
brazil,Pfizer Inc BDR,Pfizer Inc BDR,BRPFIZBDR006,BRL,PFIZ34,BDR,10632.0,none
brazil,Alupar Invest Pref,Alupar Investimento SA Pref,BRALUPACNPR5,BRL,ALUP4,PN,10596.0,none
brazil,Charles Schwab,Charles Schwab Corp,BRSCHWBDR006,BRL,SCHW34,BDR,10507.0,none
brazil,Rio Bravo IFIX,Rio Bravo IFIX,BRRBFFCTF008,BRL,RBFF11,FII/Unit,10423.0,none
brazil,UNIPAR ON,Unipar Carbocloro SA,BRUNIPACNOR7,BRL,UNIP3,ON,10169.0,none
brazil,COELCE PNA,Cia Energetica do Ceara,BRCOCEACNPA3,BRL,COCE5,PNA,9921.0,none
brazil,JOAO FORTES ON,Joao Fortes Engenharia SA,BRJFENACNOR0,BRL,JFEN3,ON,9733.0,none
brazil,Brazilian Graveyard and Death Care Services FII,Brazilian Graveyard and Death Care Services FII,BRCARECTF000,BRL,CARE11,FII/Unit,9724.0,none
brazil,FII UBS (BR) OFFICE,FII UBS (BR) OFFICE,BRRECTCTF000,BRL,RECT11,FII/Unit,9675.0,none
brazil,CSHG JHSF Prime Offices,CSHG JHSF Prime Offices,BRHGJHCTF006,BRL,HGPO11,FII/Unit,9418.0,none
brazil,Freeport Mcmoran Copper Gold Inc,Freeport Mcmoran Copper Gold Inc BD,BRFCXOBDR007,BRL,FCXO34,BDR,9389.0,none
brazil,ROSSI RESID ON,Rossi Residencial SA,BRRSIDACNOR8,BRL,RSID3,ON,9115.0,none
brazil,McDonalds Corp BDR,McDonalds Corp BDR,BRMCDCBDR000,BRL,MCDC34,BDR,9096.0,none
brazil,EMAE Pref,EMAE Empresa Metropolitana de Aguas e Energia SA,BREMAEACNPR1,BRL,EMAE4,PN,8989.0,none
brazil,Citigroup Inc BDR,Citigroup Inc BDR,BRCTGPBDR000,BRL,CTGP34,BDR,8943.0,none
brazil,FER HERINGER ON,Fertilizantes Heringer SA,BRFHERACNOR5,BRL,FHER3,ON,8909.0,none
brazil,FII Rio Bravo Renda Corporativa,FII Rio Bravo Renda Corporativa,BRFFCICTF005,BRL,RCRB11,FII/Unit,8721.0,none
brazil,Energisa ORD,Energisa SA ORD,BRENGIACNOR0,BRL,ENGI3,ON,8096.0,none
brazil,METISA Pref,METISA Metalurgica Timboense SA Pref,BRMTSAACNPR9,BRL,MTSA4,PN,8076.0,none
brazil,Bombril,Bombril SA,BRBOBRACNPR3,BRL,BOBR4,PN,8041.0,none
brazil,Haga Pref,Haga SA Industria e Comercio Pref,BRHAGAACNPR4,BRL,HAGA4,PN,8032.0,none
brazil,Refinaria de Petroleos,Refinaria de Petroleos de Manguinhos SA,BRRPMGACNOR9,BRL,RPMG3,ON,7773.0,none
brazil,Hoteis Othon,Hoteis Othon SA,BRHOOTACNPR9,BRL,HOOT4,PN,7723.0,none
brazil,ALPARGATAS ON,Alpargatas SA,BRALPAACNOR0,BRL,ALPA3,ON,7152.0,none
brazil,Banestes Recebiveis FII,Banestes Recebiveis Imobiliarios FII,BRBCRICTF009,BRL,BCRI11,FII/Unit,7071.0,none
brazil,Alphabet C BDR,Alphabet Inc C BDR,BRGOGLBDR019,BRL,GOGL35,BDR,6927.0,none
brazil,MasterCard Inc BDR,MasterCard Inc BDR,BRMSCDBDR006,BRL,MSCD34,BDR,6873.0,none
brazil,BANRISUL ON N1,Banco do Estado do Rio Grande do Sul SA,BRBRSRACNOR3,BRL,BRSR3,ON,6632.0,none
brazil,GoPro BDR,GoPro Inc BDR,BRGPROBDR009,BRL,GPRO34,BDR,6577.0,none
brazil,FII KII REAL,FII KII REAL,BRKNRECTF006,BRL,KNRE11,FII/Unit,6510.0,none
brazil,Banco da Amazonia SA ON,Banco da Amazonia SA ON,BRBAZAACNOR0,BRL,BAZA3,ON,6293.0,none
brazil,Banestes Pref,Banestes SA Banco do Estado do Espirito Santo Pref,BRBEESACNPR6,BRL,BEES4,PN,6168.0,none
brazil,CELESC PN,Celesc SA,BRCLSCACNPR3,BRL,CLSC4,PN,5936.0,none
brazil,Costco Wholesale DRC,Costco Wholesale Corp DRC,BRCOWCBDR006,BRL,COWC34,BDR,5913.0,none
brazil,Ourinvest JPP FII,Ourinvest JPP Fundo de Investimento Imobiliario FII,BROUJPCTF006,BRL,OUJP11,FII/Unit,5887.0,none
brazil,Chevron Corp BDR,Chevron Corp BDR,BRCHVXBDR008,BRL,CHVX34,BDR,5717.0,none
brazil,Whirlpool SA,Whirlpool SA,BRWHRLACNOR5,BRL,WHRL3,ON,5692.0,none
brazil,Cristal Pigmentos do Brasil Pref A,Cristal Pigmentos do Brasil SA Pref A,BRCRPGACNPA3,BRL,CRPG5,PNA,5633.0,none
brazil,Telecomunicacoes Brasileira SA Pref,Telecomunicacoes Brasileiras SA Telebras Pref,BRTELBACNPR9,BRL,TELB4,PN,5553.0,none
brazil,FII Memorial Office,FII Memorial Office,BRFMOFCTF010,BRL,FMOF11,FII/Unit,5239.0,none
brazil,Ouro Fino Saude Animal Particip,Ouro Fino Saude Animal Particip,BROFSAACNOR7,BRL,OFSA3,ON,4840.0,none
brazil,RODOBENSIMOB ON,Rodobens Negocios Imobiliarios SA,BRRDNIACNOR9,BRL,RDNI3,ON,4836.0,none
brazil,Alupar Invest,Alupar Investimento SA,BRALUPACNOR8,BRL,ALUP3,ON,4792.0,none
brazil,Banco BTG Pactual Pref,Banco BTG Pactual SA Pref,BRBPACACNPA0,BRL,BPAC5,PNA,4587.0,none
brazil,FII XP Industrial,FII XP Industrial,BRXPINCTF004,BRL,XPIN11,FII/Unit,4574.0,none
brazil,Danaher Corp BDR,Danaher Corp,BRDHERBDR004,BRL,DHER34,BDR,4486.0,none
brazil,FII Vida Nova,FII Vida Nova,BRFIVNCTF009,BRL,FIVN11,FII/Unit,4244.0,none
brazil,Bradesco Carteira Ativa FII,Bradesco Carteira Imobiliária Ativa FII,BRBCIACTF005,BRL,BCIA11,FII/Unit,4187.0,none
brazil,Banco BTG Pactual,Banco BTG Pactual SA,BRBPACACNOR7,BRL,BPAC3,ON,4136.0,none
brazil,Home Depot Inc BDR,Home Depot Inc BDR,BRHOMEBDR002,BRL,HOME34,BDR,4069.0,none
brazil,FI Setoriais Fiset Pesca,Fundo de Investimentos Setoriais Fiset Pesca,BRFSPECTF017,BRL,FSPE11,FII/Unit,4000.0,none
brazil,PATRIA EDIFICIOS CORPORATIVOS FII,PATRIA EDIFICIOS CORPORATIVOS FII,BRPATCCTF002,BRL,PATC11,FII/Unit,3974.0,none
brazil,FII Hotel Maxinvest,FII Hotel Maxinvest,BRHTMXCTF000,BRL,HTMX11,FII/Unit,3896.0,none
brazil,Minupar Participacoes,Minupar Participacoes SA,BRMNPRACNOR5,BRL,MNPR3,ON,3752.0,none
brazil,Merck Co Inc BDR,Merck & Co Inc BDR,BRMRCKBDR003,BRL,MRCK34,BDR,3697.0,none
brazil,Nutriplant,Nutriplant,BRNUTRACNOR0,BRL,NUTR3,ON,3692.0,none
brazil,BlackRock DRC,BlackRock Inc DRC,BRBLAKBDR003,BRL,BLAK34,BDR,3620.0,none
brazil,BRB Pref,BRB Banco de Brasilia SA Pref,BRBSLIACNPR2,BRL,BSLI4,PN,3542.0,none
brazil,Johnson Johnson BDR,Johnson & Johnson BDR,BRJNJBBDR002,BRL,JNJB34,BDR,3262.0,none
brazil,FII GEN SHOP,FII GEN SHOP,BRFIGSCTF009,BRL,FIGS11,FII/Unit,3246.0,none
brazil,MANGELS INDL PN,Mangels Industrial SA,BRMGELACNPR3,BRL,MGEL4,PN,3207.0,none
brazil,FII XP MACAE,FII XP MACAE,BRXPCMCTF009,BRL,XPCM11,FII/Unit,3161.0,none
brazil,RENOVA UNT,Renova Energia SA Unit,BRRNEWCDAM15,BRL,RNEW11,FII/Unit,3161.0,none
brazil,Wells Fargo Co BDR,Wells Fargo & Co BDR,BRWFCOBDR009,BRL,WFCO34,BDR,3050.0,none
brazil,Max Retail FII,Fundo de Investimento Imobiliario Max Retail FII,BRMAXRCTF009,BRL,MAXR11,FII/Unit,3016.0,none
brazil,Goldman Sachs Group BDR,Goldman Sachs Group BDR,BRGSGIBDR008,BRL,GSGI34,BDR,2967.0,none
brazil,CSHG Imobiliário FOF,CSHG Imobiliário FOF,BRHGFFCTF008,BRL,HGFF11,FII/Unit,2956.0,none
brazil,Even Permuta Kinea,Even Permuta Kinea,BRKINPCTF001,BRL,KINP11,FII/Unit,2899.0,none
brazil,Verizon Communications BDR,Verizon Communications Inc BDR,BRVERZBDR008,BRL,VERZ34,BDR,2801.0,none
brazil,OSX BRASIL ON,OSX Brasil SA,BROSXBACNOR8,BRL,OSXB3,ON,2764.0,none
brazil,Telebras,Telecomunicacoes Brasileiras SA Telebras,BRTELBACNOR2,BRL,TELB3,ON,2727.0,none
brazil,Procter Gamble Co BDR,Procter & Gamble Co BDR,BRPGCOBDR001,BRL,PGCO34,BDR,2613.0,none
brazil,General Motors,General Motors Co,BRGMCOBDR008,BRL,GMCO34,BDR,2574.0,none
brazil,ConocoPhillips DRC,ConocoPhillips DRC,BRCOPHBDR009,BRL,COPH34,BDR,2475.0,none
brazil,Campus Faria Lima FII,FI Imobiliario Campus Faria Lima,BRFCFLCTF009,BRL,FCFL11,FII/Unit,2458.0,none
brazil,United Parcel Service Inc,United Parcel Service Inc,BRUPSSBDR009,BRL,UPSS34,BDR,2422.0,none
brazil,Haga Industria Comercio,Haga SA Industria e Comercio,BRHAGAACNOR7,BRL,HAGA3,ON,2312.0,none
brazil,FI Imobiliario Votorantim Logistica,FI Imobiliario Votorantim Logistica,BRVTLTCTF001,BRL,VTLT11,FII/Unit,2244.0,none
brazil,Caterpillar Inc BDR,Caterpillar Inc BDR,BRCATPBDR003,BRL,CATP34,BDR,2143.0,none
brazil,Dohler Pref,Dohler SA Pref,BRDOHLACNPR9,BRL,DOHL4,PN,2136.0,none
brazil,American Airlines DRC,American Airlines Group Inc DRC,BRAALLBDR003,BRL,AALL34,BDR,2117.0,none
brazil,FII ABSOLUTO,FII ABSOLUTO,BRBPFFCTF002,BRL,BPFF11,FII/Unit,2068.0,none
brazil,WLM Industria e Comercio,WLM Industria e Comercio SA,BRWLMMACNPR3,BRL,WLMM4,PN,1993.0,none
brazil,Banese Pref,Banco do Estado de Sergipe SA Pref,BRBGIPACNPR8,BRL,BGIP4,PN,1964.0,none
brazil,Cisco Systems Inc BDR,Cisco Systems Inc BDR,BRCSCOBDR004,BRL,CSCO34,BDR,1937.0,none
brazil,AbbVie DRC,AbbVie Inc,BRABBVBDR001,BRL,ABBV34,BDR,1870.0,none
brazil,CVS Health DRC,CVS Health Corp,BRCVSHBDR008,BRL,CVSH34,BDR,1850.0,none
brazil,Electro Aco Altona,Electro Aco Altona SA,BREALTACNOR4,BRL,EALT3,ON,1760.0,none
brazil,Rede Energia,Rede Energia SA,BRREDEACNOR7,BRL,REDE3,ON,1753.0,none
brazil,GENERALSHOPP ON,General Shopping Brasil SA,BRGSHPACNOR7,BRL,GSHP3,ON,1738.0,none
brazil,GRAZZIOTIN ON,Grazziotin SA,BRCGRAACNOR2,BRL,CGRA3,ON,1736.0,none
brazil,FII SP DOWNT,FII SP DOWNT,BRSPTWCTF002,BRL,SPTW11,FII/Unit,1655.0,none
brazil,ATT Inc BDR,AT&T Inc BDR,BRATTBBDR007,BRL,ATTB34,BDR,1598.0,none
brazil,FII Edificio Galeria,FI Imobiliario BM Edificio Galeria,BREDGACTF001,BRL,EDGA11,FII/Unit,1580.0,none
brazil,Metalurgica Riosulense,Metalurgica Riosulense SA,BRRSULACNPR3,BRL,RSUL4,PN,1560.0,none
brazil,Morgan Stanley Bank AG,Morgan Stanley Bank AG,BRMSBRBDR008,BRL,MSBR34,BDR,1557.0,none
brazil,FII RB II,FII RB II,BRRBRDCTF008,BRL,RBRD11,FII/Unit,1459.0,none
brazil,CEDRO PN,CEDRO PN N1,BRCEDOACNPR5,BRL,CEDO4,PN,1458.0,none
brazil,3M Co BDR,3M Co BDR,BRMMMCBDR000,BRL,MMMC34,BDR,1443.0,none
brazil,Baumer Pref,Baumer SA Pref,BRBALMACNPR2,BRL,BALM4,PN,1436.0,none
brazil,American Express Co BDR,American Express Co BDR,BRAXPBBDR007,BRL,AXPB34,BDR,1366.0,none
brazil,Sansuy,Sansuy SA Industria de Plasticos,BRSNSYACNPA5,BRL,SNSY5,PNA,1327.0,none
brazil,FII RIONEGRO,FII RIONEGRO,BRRNGOCTF003,BRL,RNGO11,FII/Unit,1307.0,none
brazil,FII Nossa Senhora De Lourdes,FII Nossa Senhora De Lourdes,BRNSLUCTF008,BRL,NSLU11,FII/Unit,1292.0,none
brazil,FII Banrisul Novas Fronteiras,FII Banrisul Novas Fronteiras,BRBNFSCTF000,BRL,BNFS11,FII/Unit,1187.0,none
brazil,Union Pacific,Union Pacific Corp,BRUPACBDR001,BRL,UPAC34,BDR,1153.0,none
brazil,Barigui Rendimento Imobiliários I,Barigui Rendimento Imobiliários I,BRBARICTF003,BRL,BARI11,FII/Unit,1131.0,none
brazil,FII ABC IMOB,FII ABC IMOB,BRABCPCTF000,BRL,ABCP11,FII/Unit,1086.0,none
brazil,Floripa Shopping FII,Floripa Shopping FII,BRFLRPCTF006,BRL,FLRP11,FII/Unit,1070.0,none
brazil,FII A BRANCA,FII A BRANCA,BRFPABCTF011,BRL,FPAB11,FII/Unit,1067.0,none
brazil,Brinquedos Estrela,Manufatura de Brinquedos Estrela SA,BRESTRACNPR0,BRL,ESTR4,PN,1024.0,none
brazil,Mundial,Mundial SA Produtos de Consumo,BRMNDLACNOR4,BRL,MNDL3,ON,1000.0,none
brazil,Comcast Corp BDR,Comcast Corp BDR,BRCMCSBDR008,BRL,CMCS34,BDR,974.0,none
brazil,Colgate Palmolive Co BDR,Colgate-Palmolive Co BDR,BRCOLGBDR000,BRL,COLG34,BDR,965.0,none
brazil,FII FATORFIX,FII FATORFIX,BRFIXXCTF004,BRL,FIXX11,FII/Unit,965.0,none
brazil,Kraft Heinz DRC,Kraft Heinz Co DRC,BRKHCBBDR007,BRL,KHCB34,BDR,937.0,none
brazil,FII BB CORP,FII BB CORP,BRBBRCCTF004,BRL,BBRC11,FII/Unit,930.0,none
brazil,BTG Pactual Unit,BTG Pactual Participations Ltd Unit,BRPPLAUNT007,BRL,PPLA11,FII/Unit,908.0,none
brazil,Xerox Corp BDR,Xerox Corp BDR,BRXRXBBDR005,BRL,XRXB34,BDR,869.0,none
brazil,Novo Horizonte,Novo Horizonte,BRNVHOCTF003,BRL,NVHO11,FII/Unit,858.0,none
brazil,Ford Motor Co BDR,Ford Motor Co BDR,BRFDMOBDR008,BRL,FDMO34,BDR,781.0,none
brazil,Coelba,Companhia de Eletricidade do Estado da Bahia Coelba,BRCEEBACNOR3,BRL,CEEB3,ON,761.0,none
brazil,Elektro Pref,Elektro Eletricidade e Servicos SA,BREKTRACNPR7,BRL,EKTR4,PN,727.0,none
brazil,COMGAS PNA,Companhia de Gas de Sao Paulo,BRCGASACNPA3,BRL,CGAS5,PNA,723.0,none
brazil,FII S F LIMA,FII S F LIMA,BRFLMACTF009,BRL,FLMA11,FII/Unit,678.0,none
brazil,Abbott Laboratories BDR,Abbott Laboratories BDR,BRABTTBDR007,BRL,ABTT34,BDR,667.0,none
brazil,FII VIA PARQUE SHOPPING,FII VIA PARQUE SHOPPING,BRFVPQCTF015,BRL,FVPQ11,FII/Unit,666.0,none
brazil,Mercantil do Brasil,Banco Mercantil do Brasil SA,BRBMEBACNOR8,BRL,BMEB3,ON,661.0,none
brazil,Santanense Pref,Companhia Tecidos Santanense Pref,BRCTSAACNPR0,BRL,CTSA4,PN,615.0,none
brazil,SCP FII,SCP FII,BRSCPFCTF003,BRL,SCPF11,FII/Unit,597.0,none
brazil,Duke Energy Intl Geracao Para,Duke Energy Intl Geracao Para,BRGEPAACNPR9,BRL,GEPA4,PN,593.0,none
brazil,Texas Instruments Inc BDR,Texas Instruments Inc BDR,BRTEXABDR003,BRL,TEXA34,BDR,589.0,none
brazil,Coty Inc BDR,Coty Inc BDR,BRCOTYBDR006,BRL,COTY34,BDR,559.0,none
brazil,Wetzel Pref,Wetzel SA Pref,BRMWETACNPR3,BRL,MWET4,PN,506.0,none
brazil,FI Imobiliario Votorantim Shopping,FI Imobiliario Votorantim Shopping,BRVSHOCTF002,BRL,VSHO11,FII/Unit,499.0,none
brazil,FII Industrial do Brasil,FII Industrial do Brasil,BRFIIBCTF001,BRL,FIIB11,FII/Unit,483.0,none
brazil,FII Ceo Cyrela Commercial,FI Imobiliario CEO Cyrela Commercial Properties,BRCEOCCTF003,BRL,CEOC11,FII/Unit,472.0,none
brazil,The Mosaic Company BDR,The Mosaic Company BDR,BRMOSCBDR003,BRL,MOSC34,BDR,468.0,none
brazil,Excelsior Alimentos Pref,Excelsior Alimentos SA pref,BRBAUHACNPR3,BRL,BAUH4,PN,450.0,none
brazil,Karsten Pref,Karsten SA Pref,BRCTKAACNPR7,BRL,CTKA4,PN,436.0,none
brazil,Europa 105,Europa 105,BRERPACTF002,BRL,ERPA11,FII/Unit,423.0,none
brazil,ArcelorMittal BDR,ArcelorMittal BDR,BRARMTBDR008,BRL,ARMT34,BDR,417.0,none
brazil,Panatlantica,Panatlantica SA,BRPATIACNOR6,BRL,PATI3,ON,407.0,none
brazil,Monteiro Aranha,Monteiro Aranha SA,BRMOARACNOR5,BRL,MOAR3,ON,407.0,none
brazil,Hewlett Packard Co BDR,Hewlett-Packard Co BDR,BRHPQBBDR006,BRL,HPQB34,BDR,402.0,none
brazil,FIP Infra-Estr BB Votorantim Ener Sustentavel III,FIP Infra-Estr BB Votorantim Ener Sustentavel III A,BRESUTCTF000,BRL,ESUT11,FII/Unit,400.0,none
brazil,FII Anhanguera Educacional,FII Anhanguera Educacional,BRFAEDCTF003,BRL,FAED11,FII/Unit,382.0,none
brazil,Grupo RCFA,Grupo RCFA,BRRCFACTF007,BRL,RCFA11,FII/Unit,377.0,none
brazil,FII CX TRX,FII CX TRX,BRCXTLCTF003,BRL,CXTL11,FII/Unit,366.0,none
brazil,FII Caixa Rio Bravo,FII Caixa Rio Bravo,BRCXRICTF003,BRL,CXRI11,FII/Unit,290.0,none
brazil,Alianca da Bahia Pref,Companhia de Participacoes Alianca da Bahia,BRPEABACNPR0,BRL,PEAB4,PN,289.0,none
brazil,Energisa MT,Energisa Mato Grosso Distribuidora de Energia SA,BRENMTACNOR5,BRL,ENMT3,ON,287.0,none
brazil,Unipar Carbocloro Pref,Unipar Carbocloro SA Pref,BRUNIPACNPA0,BRL,UNIP5,PNA,281.0,none
brazil,BNB,Banco do Nordeste do Brasil SA,BRBNBRACNOR8,BRL,BNBR3,ON,280.0,none
brazil,FII Castello Branco Office,FII Castello Branco Office,BRCBOPCTF001,BRL,CBOP11,FII/Unit,264.0,none
brazil,FII C TEXTIL,FII C TEXTIL,BRCTXTCTF014,BRL,CTXT11,FII/Unit,259.0,none
brazil,Sao Paulo Turismo,Sao Paulo Turismo SA,BRAHEBACNOR0,BRL,AHEB3,ON,258.0,none
brazil,The Western Union Company BDR,The Western Union Company BDR,BRWUNIBDR007,BRL,WUNI34,BDR,256.0,none
brazil,Accenture PLC BDR,Accenture PLC,BRACNBBDR006,BRL,ACNB34,BDR,252.0,none
brazil,Amgen Inc BDR,Amgen Inc BDR,BRAMGNBDR004,BRL,AMGN34,BDR,235.0,none
brazil,Santanense,Companhia Tecidos Santanense,BRCTSAACNOR3,BRL,CTSA3,ON,230.0,none
brazil,Energisa Mato Grosso,Energisa Mato Grosso Distribuidora de Energia SA,BRENMTACNPR2,BRL,ENMT4,PN,221.0,none
brazil,FII Torre Norte,Fundo de Investimento Imobiliario FII Torre Norte,BRTRNTCTF013,BRL,TRNT11,FII/Unit,212.0,none
brazil,CEEE-D ON,CEEE-D ON N1,BRCEEDACNOR9,BRL,CEED3,ON,212.0,none
brazil,Macy’s,Macy’s Inc,BRMACYBDR000,BRL,MACY34,BDR,195.0,none
brazil,Banco do Estado de Sergipe,Banco do Estado de Sergipe SA,BRBGIPACNOR1,BRL,BGIP3,ON,186.0,none
brazil,PLASCAR PART ON,Plascar Participacoes Industriais,BRPLASACNOR2,BRL,PLAS3,ON,172.0,none
brazil,Starbucks Corp BDR,Starbucks Corp BDR,BRSBUBBDR005,BRL,SBUB34,BDR,170.0,none
brazil,Fundo Inves,FII Shopping West Plaza,BRWPLZCTF004,BRL,WPLZ11,FII/Unit,169.0,none
brazil,FII D PEDRO,FII D PEDRO,BRPQDPCTF004,BRL,PQDP11,FII/Unit,167.0,none
brazil,Hedge Realty,Hedge Realty Devl Fdo Inv Imob Etf,BRHRDFCTF000,BRL,HRDF11,FII/Unit,166.0,none
brazil,Ferbasa,Companhia de Ferro Ligas da Bahia Ferbasa,BRFESAACNOR8,BRL,FESA3,ON,163.0,none
brazil,Polo FII Recebiveis Imobiliarios I,Polo FII Recebiveis Imobiliarios I,BRPLRICTF000,BRL,PLRI11,FII/Unit,158.0,none
brazil,General Electric Co BDR,General Electric Co BDR,BRGEOOBDR000,BRL,GEOO34,BDR,157.0,none
brazil,Mercantil Brasil Financeira,Mercantil do Brasil Financeira SA Credito Financiamento e Investimentos,BRMERCACNPR9,BRL,MERC4,PN,156.0,none
brazil,FII EUROPAR,FII EUROPAR,BREUROCTF011,BRL,EURO11,FII/Unit,155.0,none
brazil,Afluente Transmissao de Energia,Afluente Transmissao de Energia Eletrica SA,BRAFLTACNOR1,BRL,AFLT3,ON,153.0,none
brazil,International Business Machines BDR,International Business Machines BDR,BRIBMBBDR003,BRL,IBMB34,BDR,150.0,none
brazil,Mercantil de Investimentos Pref,Banco Mercantil de Investimentos SA Pref,BRBMINACNPR1,BRL,BMIN4,PN,150.0,none
brazil,Alianca Bahia,Companhia de Participacoes Alianca da Bahia,BRPEABACNOR3,BRL,PEAB3,ON,147.0,none
brazil,Mondelez International Inc BDR,Mondelez International Inc BDR,BRMDLZBDR002,BRL,MDLZ34,BDR,145.0,none
brazil,Cedro Cachoeira,Companhia de Fiacao e Tecidos Cedro Cachoeira,BRCEDOACNOR8,BRL,CEDO3,ON,141.0,none
brazil,FII Hospital da Crianca,Fundo de Investimento Imobiliario FII Hospital da Crianca,BRHCRICTF006,BRL,HCRI11,FII/Unit,125.0,none
brazil,Arconic BDR,Arconic Inc BDR,BRARNCBDR002,BRL,ARNC34,BDR,124.0,none
brazil,Rio Paranapanema Energia,Rio Paranapanema Energia SA,BRGEPAACNOR2,BRL,GEPA3,ON,124.0,none
brazil,Textil Renauxview Pref,Textil Renauxview SA Pref,BRTXRXACNPR0,BRL,TXRX4,PN,116.0,none
brazil,JPP Capital,JPP Capital,BRJPPCCTF001,BRL,JPPC11,FII/Unit,112.0,none
brazil,First Solar Inc,First Solar Inc,BRFSLRBDR001,BRL,FSLR34,BDR,111.0,none
brazil,Alfa Holdings,Alfa Holdings SA,BRRPADACNOR1,BRL,RPAD3,ON,107.0,none
brazil,Habitasul Pref,Companhia Habitasul de Participacoes,BRHBTSACNPA3,BRL,HBTS5,PNA,92.0,none
brazil,Ross Stores DRC,Ross Stores Inc,BRROSTBDR006,BRL,ROST34,BDR,90.0,none
brazil,Bardella Pref,Bardella SA Industrias Mecanicas Pref,BRBDLLACNPR8,BRL,BDLL4,PN,87.0,none
brazil,Panatlantica,Panatlantica SA,BRPATIACNPR3,BRL,PATI4,PN,87.0,none
brazil,Cristal Pigmentos do Brasil Pref B,Cristal Pigmentos do Brasil SA Pref B,BRCRPGACNPB1,BRL,CRPG6,PNB,86.0,none
brazil,Hospital Unimed Sul Capixaba,Hospital Unimed Sul Capixaba,BRHUSCCTF009,BRL,HUSC11,FII/Unit,85.0,none
brazil,COELCE ON,Cia Energetica do Ceara,BRCOCEACNOR0,BRL,COCE3,ON,83.0,none
brazil,Ampla,Ampla Energia e Servicos SA,BRCBEEACNOR3,BRL,CBEE3,ON,81.0,none
brazil,Target Corp BDR,Target Corp,BRTGTBBDR004,BRL,TGTB34,BDR,78.0,none
brazil,Alfa Holdings Pref A,Alfa Holdings SA Pref A,BRRPADACNPA4,BRL,RPAD5,PNA,75.0,none
brazil,U.S. Bancorp DRC,U.S. Bancorp DRC,BRUSBCBDR003,BRL,USBC34,BDR,75.0,none
brazil,FII HIGIENOP,FII HIGIENOP,BRSHPHCTF008,BRL,SHPH11,FII/Unit,75.0,none
brazil,Schlumberger AG,Schlumberger AG,BRSLBGBDR003,BRL,SLBG34,BDR,73.0,none
brazil,Comgas,Companhia de Gas de Sao Paulo Comgas,BRCGASACNOR0,BRL,CGAS3,ON,73.0,none
brazil,eBay Inc BDR,eBay Inc BDR,BREBAYBDR009,BRL,EBAY34,BDR,67.0,none
brazil,Gilead Sciences DRC,Gilead Sciences Inc,BRGILDBDR000,BRL,GILD34,BDR,64.0,none
brazil,Gap,Gap Inc,BRGPSIBDR009,BRL,GPSI34,BDR,62.0,none
brazil,MRS Logistica,MRS Logistica SA,BRMRSAACNOR6,BRL,MRSA3B,ON,61.0,none
brazil,Dtcom,Dtcom Direct to Company SA,BRDTCYACNOR5,BRL,DTCY3,ON,56.0,none
brazil,Baumer,Baumer SA,BRBALMACNOR5,BRL,BALM3,ON,55.0,none
brazil,SC 401,SC 401,BRFISCCTF008,BRL,FISC11,FII/Unit,48.0,none
brazil,METALFRIO ON,Metalfrio Solutions SA,BRFRIOACNOR2,BRL,FRIO3,ON,43.0,none
brazil,Companhia Melhoramentos,Companhia Melhoramentos de Sao Paulo,BRMSPAACNOR0,BRL,MSPA3,ON,43.0,none
brazil,FII P VARGAS,FII P VARGAS,BRPRSVCTF008,BRL,PRSV11,FII/Unit,40.0,none
brazil,Bank of New York Mellon Corp BDR,Bank of New York Mellon Corp,BRBONYBDR001,BRL,BONY34,BDR,39.0,none
brazil,Bicicletas Monark,Bicicletas Monark SA,BRBMKSACNOR9,BRL,BMKS3,ON,37.0,none
brazil,Sondotecnica Pref A,Sondotecnica Engenharia de Solos SA Pref A,BRSONDACNPA8,BRL,SOND5,PNA,33.0,none
brazil,Boeing Co BDR,Boeing Co BDR,BRBOEIBDR003,BRL,BOEI34,BDR,32.0,none
brazil,Bristol Myers Squibb Company BDR,Bristol-Myers Squibb Company BDR,BRBMYBBDR000,BRL,BMYB34,BDR,31.0,none
brazil,Lockheed Martin Corp BDR,Lockheed Martin Corp BDR,BRLMTBBDR009,BRL,LMTB34,BDR,29.0,none
